frame,object_name,yolo_confidence,depth_ft,used_vlm,output_text,latency_ms,direction
758,person,0.256,27.09,0,[FAST MODE - HIGH CONF],193.66,left
759,chair,0.253,10.96,0,[FAST MODE - HIGH CONF],201.49,left
760,person,0.258,27.57,0,[FAST MODE - HIGH CONF],201.63,right
761,chair,0.277,23.56,0,[FAST MODE - HIGH CONF],166.2,right
762,chair,0.251,13.66,0,[FAST MODE - HIGH CONF],201.17,left
763,person,0.251,27.9,0,[FAST MODE - HIGH CONF],411.75,right
764,person,0.258,24.81,0,[FAST MODE - HIGH CONF],192.67,right
765,person,0.251,25.07,0,[FAST MODE - HIGH CONF],171.29,right
766,dining table,0.26,3.18,0,[FAST MODE - TOO CLOSE],168.2,right
767,person,0.292,28.25,0,[FAST MODE - HIGH CONF],195.85,right
768,person,0.317,27.72,0,[FAST MODE - HIGH CONF],165.65,right
769,person,0.258,27.66,0,[FAST MODE - HIGH CONF],156.49,right
770,person,0.277,25.64,0,[FAST MODE - HIGH CONF],172.96,right
771,person,0.267,26.63,0,[FAST MODE - HIGH CONF],156.26,right
772,person,0.289,26.71,0,[FAST MODE - HIGH CONF],172.46,right
773,person,0.27,28.85,0,[FAST MODE - HIGH CONF],173.46,left
774,person,0.267,28.55,0,[FAST MODE - HIGH CONF],164.02,left
775,person,0.269,2.71,0,[FAST MODE - TOO CLOSE],137.23,right
776,person,0.259,26.53,0,[FAST MODE - HIGH CONF],138.71,right
777,person,0.251,25.97,0,[FAST MODE - HIGH CONF],156.35,right
778,person,0.292,25.42,0,[FAST MODE - HIGH CONF],148.02,right
779,person,0.263,24.98,0,[FAST MODE - HIGH CONF],162.39,right
780,person,0.253,16.72,0,[FAST MODE - HIGH CONF],130.76,right
781,person,0.294,28.78,0,[FAST MODE - HIGH CONF],129.65,left
782,person,0.362,27.48,0,[FAST MODE - HIGH CONF],150.42,right
783,chair,0.289,2.08,0,[FAST MODE - TOO CLOSE],134.68,right
784,chair,0.282,1.66,0,[FAST MODE - TOO CLOSE],161.34,right
785,person,0.261,19.54,0,[FAST MODE - HIGH CONF],131.15,right
786,person,0.316,24.46,0,[FAST MODE - HIGH CONF],142.7,right
787,bench,0.253,2.35,0,[FAST MODE - TOO CLOSE],158.29,right
788,person,0.325,30.23,0,[FAST MODE - HIGH CONF],151.84,left
789,chair,0.253,2.18,0,[FAST MODE - TOO CLOSE],141.26,right
790,person,0.276,27.33,0,[FAST MODE - HIGH CONF],145.82,right
791,bench,0.279,11.17,0,[FAST MODE - HIGH CONF],148.35,left
792,chair,0.297,2.11,0,[FAST MODE - TOO CLOSE],165.17,right
793,bench,0.327,10.94,0,[FAST MODE - HIGH CONF],147.21,left
794,person,0.258,25.22,0,[FAST MODE - HIGH CONF],164.48,right
795,bench,0.269,5.6,0,[FAST MODE - TOO CLOSE],139.41,left
796,chair,0.323,2.07,0,[FAST MODE - TOO CLOSE],142.01,right
797,person,0.286,27.78,0,[FAST MODE - HIGH CONF],145.64,right
798,person,0.271,27.47,0,[FAST MODE - HIGH CONF],138.76,right
799,bench,0.257,7.75,0,[FAST MODE - TOO CLOSE],138.04,left
800,person,0.289,28.71,0,[FAST MODE - HIGH CONF],156.08,right
801,bench,0.257,22.94,0,[FAST MODE - HIGH CONF],151.88,right
802,person,0.315,31.01,0,[FAST MODE - HIGH CONF],143.08,left
803,person,0.262,28.29,0,[FAST MODE - HIGH CONF],138.16,right
804,person,0.258,27.66,0,[FAST MODE - HIGH CONF],160.48,right
805,person,0.352,26.57,0,[FAST MODE - HIGH CONF],153.57,right
806,bench,0.253,9.41,0,[FAST MODE - TOO CLOSE],155.69,left
807,person,0.283,25.39,0,[FAST MODE - HIGH CONF],176.06,right
808,person,0.307,26.85,0,[FAST MODE - HIGH CONF],162.86,right
809,person,0.359,30.91,0,[FAST MODE - HIGH CONF],157.48,left
810,person,0.319,27.23,0,[FAST MODE - HIGH CONF],159.19,right
811,bench,0.277,4.43,0,[FAST MODE - TOO CLOSE],160.8,left
812,bench,0.253,3.94,0,[FAST MODE - TOO CLOSE],163.43,left
813,person,0.293,25.26,0,[FAST MODE - HIGH CONF],174.62,right
814,person,0.384,27.7,0,[FAST MODE - HIGH CONF],161.65,right
815,person,0.314,27.3,0,[FAST MODE - HIGH CONF],153.66,right
816,person,0.273,23.6,0,[FAST MODE - HIGH CONF],162.66,right
817,bench,0.255,2.86,0,[FAST MODE - TOO CLOSE],158.61,left
818,person,0.251,27.67,0,[FAST MODE - HIGH CONF],164.99,right
819,person,0.254,26.71,0,[FAST MODE - HIGH CONF],162.89,right
820,person,0.274,21.94,0,[FAST MODE - HIGH CONF],176.25,left
821,person,0.252,25.2,0,[FAST MODE - HIGH CONF],164.22,right
822,person,0.288,27.95,0,[FAST MODE - HIGH CONF],159.25,right
823,person,0.269,26.17,0,[FAST MODE - HIGH CONF],144.47,right
824,person,0.258,26.39,0,[FAST MODE - HIGH CONF],140.7,right
825,potted plant,0.275,14.92,0,[FAST MODE - HIGH CONF],140.2,left
826,person,0.285,26.81,0,[FAST MODE - HIGH CONF],158.34,right
827,person,0.25,26.42,0,[FAST MODE - HIGH CONF],155.74,right
828,person,0.307,27.23,0,[FAST MODE - HIGH CONF],149.46,right
829,person,0.337,22.82,0,[FAST MODE - HIGH CONF],161.88,left
830,person,0.286,26.37,0,[FAST MODE - HIGH CONF],146.66,right
831,person,0.281,23.32,0,[FAST MODE - HIGH CONF],139.38,right
832,person,0.258,18.78,0,[FAST MODE - HIGH CONF],163.57,left
833,person,0.258,18.66,0,[FAST MODE - HIGH CONF],161.72,left
834,backpack,0.252,22.11,0,[FAST MODE - HIGH CONF],156.29,right
835,person,0.301,26.97,0,[FAST MODE - HIGH CONF],145.02,right
836,person,0.354,29.21,0,[FAST MODE - HIGH CONF],128.15,left
837,bench,0.255,26.58,0,[FAST MODE - HIGH CONF],150.12,left
838,person,0.251,26.66,0,[FAST MODE - HIGH CONF],167.06,right
839,person,0.301,26.1,0,[FAST MODE - HIGH CONF],163.19,right
840,person,0.257,27.59,0,[FAST MODE - HIGH CONF],170.33,right
841,person,0.279,27.51,0,[FAST MODE - HIGH CONF],158.01,right
842,person,0.359,29.86,0,[FAST MODE - HIGH CONF],154.44,left
843,potted plant,0.255,24.61,0,[FAST MODE - HIGH CONF],160.44,left
844,person,0.289,27.13,0,[FAST MODE - HIGH CONF],156.15,right
845,potted plant,0.288,25.78,0,[FAST MODE - HIGH CONF],161.69,left
846,person,0.291,19.81,0,[FAST MODE - HIGH CONF],160.33,left
847,car,0.251,24.07,0,[FAST MODE - HIGH CONF],162.1,left
848,person,0.323,26.32,0,[FAST MODE - HIGH CONF],153.78,right
849,bench,0.27,26.81,0,[FAST MODE - HIGH CONF],158.82,left
850,potted plant,0.255,25.24,0,[FAST MODE - HIGH CONF],166.67,left
851,person,0.397,29.91,0,[FAST MODE - HIGH CONF],162.88,left
852,person,0.41,28.78,0,[FAST MODE - HIGH CONF],157.26,left
853,person,0.406,28.42,0,[FAST MODE - HIGH CONF],148.66,left
854,person,0.29,26.7,0,[FAST MODE - HIGH CONF],145.78,right
855,person,0.302,15.03,0,[FAST MODE - HIGH CONF],164.89,left
856,potted plant,0.258,11.56,0,[FAST MODE - HIGH CONF],162.28,left
857,person,0.309,25.91,0,[FAST MODE - HIGH CONF],158.62,right
858,potted plant,0.312,8.93,0,[FAST MODE - TOO CLOSE],163.45,left
859,person,0.26,22.72,0,[FAST MODE - HIGH CONF],170.87,right
860,person,0.256,24.63,0,[FAST MODE - HIGH CONF],162.1,right
861,person,0.344,17.7,0,[FAST MODE - HIGH CONF],167.2,left
862,person,0.272,18.57,0,[FAST MODE - HIGH CONF],164.91,left
863,person,0.262,27.18,0,[FAST MODE - HIGH CONF],162.82,left
864,person,0.359,27.71,0,[FAST MODE - HIGH CONF],142.53,left
865,potted plant,0.269,21.77,0,[FAST MODE - HIGH CONF],135.69,left
866,person,0.312,27.56,0,[FAST MODE - HIGH CONF],154.54,left
867,person,0.263,16.22,0,[FAST MODE - HIGH CONF],159.03,left
868,person,0.287,24.28,0,[FAST MODE - HIGH CONF],155.8,right
869,person,0.381,17.36,0,[FAST MODE - HIGH CONF],163.65,left
870,person,0.343,25.32,0,[FAST MODE - HIGH CONF],149.7,right
871,person,0.317,24.95,0,[FAST MODE - HIGH CONF],130.94,right
872,person,0.262,15.04,0,[FAST MODE - HIGH CONF],143.49,left
873,person,0.296,17.29,0,[FAST MODE - HIGH CONF],171.02,left
874,person,0.268,25.1,0,[FAST MODE - HIGH CONF],139.88,right
875,person,0.254,23.76,0,[FAST MODE - HIGH CONF],141.1,right
876,person,0.254,24.75,0,[FAST MODE - HIGH CONF],129.27,right
877,person,0.35,25.56,0,[FAST MODE - HIGH CONF],135.29,right
878,person,0.261,22.77,0,[FAST MODE - HIGH CONF],138.61,right
879,person,0.269,23.67,0,[FAST MODE - HIGH CONF],142.21,right
880,person,0.281,21.83,0,[FAST MODE - HIGH CONF],151.48,right
881,bench,0.269,25.09,0,[FAST MODE - HIGH CONF],146.86,right
882,person,0.268,28.35,0,[FAST MODE - HIGH CONF],167.53,left
883,person,0.262,28.11,0,[FAST MODE - HIGH CONF],157.65,left
884,person,0.28,14.34,0,[FAST MODE - HIGH CONF],159.96,left
885,person,0.264,23.88,0,[FAST MODE - HIGH CONF],158.76,right
886,person,0.321,27.79,0,[FAST MODE - HIGH CONF],165.95,left
887,person,0.35,28.47,0,[FAST MODE - HIGH CONF],163.55,left
888,person,0.33,28.15,0,[FAST MODE - HIGH CONF],170.29,left
889,person,0.274,24.72,0,[FAST MODE - HIGH CONF],136.47,right
890,bench,0.422,25.58,0,[FAST MODE - HIGH CONF],140.32,right
891,person,0.292,24.89,0,[FAST MODE - HIGH CONF],161.31,right
892,person,0.252,25.56,0,[FAST MODE - HIGH CONF],158.49,right
893,person,0.289,20.2,0,[FAST MODE - HIGH CONF],167.37,right
894,person,0.281,28.54,0,[FAST MODE - HIGH CONF],181.8,left
895,person,0.251,25.12,0,[FAST MODE - HIGH CONF],172.47,right
896,person,0.255,26.27,0,[FAST MODE - HIGH CONF],176.32,right
897,person,0.453,20.44,0,[FAST MODE - HIGH CONF],145.78,right
898,person,0.284,28.78,0,[FAST MODE - HIGH CONF],153.31,left
899,person,0.306,22.09,0,[FAST MODE - HIGH CONF],178.57,right
900,person,0.53,23.21,0,[FAST MODE - HIGH CONF],193.06,left
901,handbag,0.255,23.27,0,[FAST MODE - HIGH CONF],182.3,right
902,person,0.255,26.5,0,[FAST MODE - HIGH CONF],150.79,right
903,person,0.294,26.4,0,[FAST MODE - HIGH CONF],148.82,right
904,person,0.272,28.59,0,[FAST MODE - HIGH CONF],159.81,left
905,person,0.36,28.03,0,[FAST MODE - HIGH CONF],180.48,left
906,person,0.284,28.72,0,[FAST MODE - HIGH CONF],144.48,left
907,person,0.25,27.24,0,[FAST MODE - HIGH CONF],172.74,left
908,skateboard,0.273,22.92,0,[FAST MODE - HIGH CONF],150.07,right
909,person,0.312,13.11,0,[FAST MODE - HIGH CONF],139.42,left
910,bench,0.304,26.28,0,[FAST MODE - HIGH CONF],141.5,right
911,person,0.269,29.35,0,[FAST MODE - HIGH CONF],151.87,left
912,person,0.268,29.58,0,[FAST MODE - HIGH CONF],160.77,left
913,bench,0.255,27.23,0,[FAST MODE - HIGH CONF],165.9,right
914,person,0.327,29.59,0,[FAST MODE - HIGH CONF],168.03,left
915,person,0.276,29.76,0,[FAST MODE - HIGH CONF],150.87,left
916,bench,0.256,26.73,0,[FAST MODE - HIGH CONF],166.61,right
917,potted plant,0.258,27.47,0,[FAST MODE - HIGH CONF],153.66,left
918,handbag,0.314,26.0,0,[FAST MODE - HIGH CONF],114.52,left
919,person,0.255,26.46,0,[FAST MODE - HIGH CONF],134.89,left
920,person,0.394,25.95,0,[FAST MODE - HIGH CONF],169.21,left
921,person,0.267,28.55,0,[FAST MODE - HIGH CONF],166.67,left
922,person,0.289,28.55,0,[FAST MODE - HIGH CONF],167.32,left
923,handbag,0.279,26.17,0,[FAST MODE - HIGH CONF],159.11,left
924,person,0.367,26.63,0,[FAST MODE - HIGH CONF],145.08,left
925,person,0.298,28.86,0,[FAST MODE - HIGH CONF],139.57,left
926,potted plant,0.254,28.64,0,[FAST MODE - HIGH CONF],153.33,left
927,person,0.292,28.81,0,[FAST MODE - HIGH CONF],157.38,left
928,potted plant,0.261,28.79,0,[FAST MODE - HIGH CONF],159.87,left
929,potted plant,0.342,28.6,0,[FAST MODE - HIGH CONF],170.95,left
930,bench,0.288,27.27,0,[FAST MODE - HIGH CONF],148.82,right
931,person,0.275,29.2,0,[FAST MODE - HIGH CONF],167.11,left
932,bench,0.256,27.39,0,[FAST MODE - HIGH CONF],146.86,right
933,bench,0.25,27.52,0,[FAST MODE - HIGH CONF],137.41,right
934,bench,0.273,28.16,0,[FAST MODE - HIGH CONF],135.53,right
935,potted plant,0.276,29.64,0,[FAST MODE - HIGH CONF],169.36,left
936,backpack,0.27,27.19,0,[FAST MODE - HIGH CONF],139.21,right
937,bench,0.405,27.91,0,[FAST MODE - HIGH CONF],178.68,right
938,bench,0.273,28.33,0,[FAST MODE - HIGH CONF],148.67,right
939,skateboard,0.287,24.88,0,[FAST MODE - HIGH CONF],144.61,right
940,person,0.376,25.59,0,[FAST MODE - HIGH CONF],188.57,right
941,bench,0.276,26.98,0,[FAST MODE - HIGH CONF],174.56,right
942,bench,0.275,27.75,0,[FAST MODE - HIGH CONF],176.03,right
943,bench,0.429,27.78,0,[FAST MODE - HIGH CONF],173.48,right
944,handbag,0.302,25.57,0,[FAST MODE - HIGH CONF],165.74,right
945,handbag,0.251,25.98,0,[FAST MODE - HIGH CONF],152.97,right
946,potted plant,0.308,30.32,0,[FAST MODE - HIGH CONF],136.38,left
947,person,0.268,24.47,0,[FAST MODE - HIGH CONF],134.23,left
948,bench,0.31,27.29,0,[FAST MODE - HIGH CONF],143.16,right
949,bench,0.335,27.66,0,[FAST MODE - HIGH CONF],137.53,right
950,person,0.325,25.06,0,[FAST MODE - HIGH CONF],129.66,right
951,potted plant,0.271,29.77,0,[FAST MODE - HIGH CONF],136.06,left
952,bench,0.318,26.59,0,[FAST MODE - HIGH CONF],130.46,right
953,bench,0.278,26.74,0,[FAST MODE - HIGH CONF],133.58,right
954,person,0.359,27.65,0,[FAST MODE - HIGH CONF],136.25,left
955,handbag,0.256,26.6,0,[FAST MODE - HIGH CONF],136.05,right
956,person,0.298,27.89,0,[FAST MODE - HIGH CONF],140.0,left
957,handbag,0.262,26.64,0,[FAST MODE - HIGH CONF],139.37,right
958,handbag,0.296,25.69,0,[FAST MODE - HIGH CONF],149.46,right
959,bench,0.421,25.93,0,[FAST MODE - HIGH CONF],134.72,right
960,person,0.266,30.74,0,[FAST MODE - HIGH CONF],145.02,left
961,bench,0.516,26.92,0,[FAST MODE - HIGH CONF],130.92,right
962,person,0.265,22.98,0,[FAST MODE - HIGH CONF],136.14,right
963,handbag,0.285,25.09,0,[FAST MODE - HIGH CONF],136.51,right
964,handbag,0.25,23.56,0,[FAST MODE - HIGH CONF],135.36,right
965,bench,0.445,26.6,0,[FAST MODE - HIGH CONF],138.96,right
966,bench,0.371,27.45,0,[FAST MODE - HIGH CONF],143.18,right
967,person,0.281,28.23,0,[FAST MODE - HIGH CONF],155.87,left
968,potted plant,0.257,29.01,0,[FAST MODE - HIGH CONF],149.74,left
969,bench,0.269,26.27,0,[FAST MODE - HIGH CONF],131.78,right
970,bench,0.356,25.18,0,[FAST MODE - HIGH CONF],128.65,right
971,person,0.256,28.24,0,[FAST MODE - HIGH CONF],134.79,left
972,person,0.317,29.08,0,[FAST MODE - HIGH CONF],144.61,left
973,person,0.289,29.67,0,[FAST MODE - HIGH CONF],171.84,left
974,person,0.279,30.97,0,[FAST MODE - HIGH CONF],161.54,left
975,person,0.335,29.25,0,[FAST MODE - HIGH CONF],150.94,left
976,potted plant,0.261,30.11,0,[FAST MODE - HIGH CONF],146.34,left
977,backpack,0.317,24.43,0,[FAST MODE - HIGH CONF],164.1,right
978,bench,0.407,26.81,0,[FAST MODE - HIGH CONF],144.41,right
979,bench,0.365,26.51,0,[FAST MODE - HIGH CONF],136.54,right
980,person,0.359,29.08,0,[FAST MODE - HIGH CONF],165.73,left
981,person,0.322,28.61,0,[FAST MODE - HIGH CONF],173.74,left
982,bench,0.337,25.97,0,[FAST MODE - HIGH CONF],173.77,right
983,bench,0.293,26.42,0,[FAST MODE - HIGH CONF],161.53,right
984,person,0.517,29.78,0,[FAST MODE - HIGH CONF],146.94,left
985,person,0.527,29.61,0,[FAST MODE - HIGH CONF],165.82,left
986,person,0.503,29.22,0,[FAST MODE - HIGH CONF],155.56,left
987,person,0.639,24.91,0,[FAST MODE - HIGH CONF],136.29,right
988,bench,0.337,24.74,0,[FAST MODE - HIGH CONF],138.61,right
989,person,0.26,31.14,0,[FAST MODE - HIGH CONF],136.88,left
990,handbag,0.3,22.31,0,[FAST MODE - HIGH CONF],145.55,right
991,bench,0.279,22.51,0,[FAST MODE - HIGH CONF],133.2,right
992,handbag,0.298,20.55,0,[FAST MODE - HIGH CONF],127.07,right
993,person,0.306,29.29,0,[FAST MODE - HIGH CONF],135.55,left
994,person,0.425,29.26,0,[FAST MODE - HIGH CONF],149.01,left
995,person,0.326,28.9,0,[FAST MODE - HIGH CONF],131.53,left
996,backpack,0.432,22.53,0,[FAST MODE - HIGH CONF],130.22,right
997,bench,0.465,22.47,0,[FAST MODE - HIGH CONF],133.54,right
998,person,0.688,23.66,0,[FAST MODE - HIGH CONF],133.49,right
999,person,0.662,24.69,0,[FAST MODE - HIGH CONF],131.87,right
1000,person,0.642,22.52,0,[FAST MODE - HIGH CONF],127.47,right
1001,person,0.596,23.13,0,[FAST MODE - HIGH CONF],127.78,right
1002,bench,0.261,20.73,0,[FAST MODE - HIGH CONF],132.14,right
1003,person,0.67,20.95,0,[FAST MODE - HIGH CONF],141.34,right
1004,person,0.668,22.8,0,[FAST MODE - HIGH CONF],149.15,right
1005,person,0.631,22.72,0,[FAST MODE - HIGH CONF],155.72,right
1006,person,0.621,22.28,0,[FAST MODE - HIGH CONF],149.7,right
1007,person,0.589,23.04,0,[FAST MODE - HIGH CONF],154.82,right
1008,person,0.272,29.66,0,[FAST MODE - HIGH CONF],170.07,left
1009,potted plant,0.254,18.93,0,[FAST MODE - HIGH CONF],172.62,left
1010,bench,0.275,20.76,0,[FAST MODE - HIGH CONF],150.86,right
1011,bench,0.435,22.44,0,[FAST MODE - HIGH CONF],146.68,right
1012,person,0.602,23.46,0,[FAST MODE - HIGH CONF],126.93,right
1013,person,0.342,22.93,0,[FAST MODE - HIGH CONF],125.21,right
1014,person,0.447,24.79,0,[FAST MODE - HIGH CONF],125.72,right
1015,person,0.398,24.45,0,[FAST MODE - HIGH CONF],107.25,right
1016,person,0.267,24.91,0,[FAST MODE - HIGH CONF],125.26,right
1017,person,0.695,24.91,0,[FAST MODE - HIGH CONF],111.21,right
1018,car,0.31,28.23,0,[FAST MODE - HIGH CONF],128.99,left
1019,person,0.677,25.12,0,[FAST MODE - HIGH CONF],135.05,right
1020,person,0.656,24.27,0,[FAST MODE - HIGH CONF],153.84,right
1021,person,0.686,24.76,0,[FAST MODE - HIGH CONF],152.23,right
1022,person,0.655,24.23,0,[FAST MODE - HIGH CONF],148.64,right
1023,car,0.372,27.46,0,[FAST MODE - HIGH CONF],161.56,left
1024,car,0.413,27.89,0,[FAST MODE - HIGH CONF],160.84,left
1025,backpack,0.426,15.6,0,[FAST MODE - HIGH CONF],175.38,right
1026,backpack,0.297,15.02,0,[FAST MODE - HIGH CONF],157.15,right
1027,car,0.433,27.26,0,[FAST MODE - HIGH CONF],142.1,left
1028,car,0.327,27.45,0,[FAST MODE - HIGH CONF],154.02,left
1029,car,0.319,27.45,0,[FAST MODE - HIGH CONF],147.05,left
1030,person,0.66,23.09,0,[FAST MODE - HIGH CONF],137.72,right
1031,person,0.674,24.21,0,[FAST MODE - HIGH CONF],133.1,right
1032,person,0.676,23.83,0,[FAST MODE - HIGH CONF],129.03,right
1033,person,0.64,23.59,0,[FAST MODE - HIGH CONF],123.75,right
1034,person,0.678,22.92,0,[FAST MODE - HIGH CONF],118.98,right
1035,backpack,0.256,15.63,0,[FAST MODE - HIGH CONF],119.1,right
1036,person,0.669,23.92,0,[FAST MODE - HIGH CONF],175.61,right
1037,person,0.286,23.55,0,[FAST MODE - HIGH CONF],191.68,right
1038,person,0.6,22.57,0,[FAST MODE - HIGH CONF],154.65,right
1039,person,0.614,23.32,0,[FAST MODE - HIGH CONF],168.73,right
1040,skateboard,0.264,12.12,0,[FAST MODE - HIGH CONF],136.88,right
1041,person,0.664,24.27,0,[FAST MODE - HIGH CONF],149.25,right
1042,person,0.641,24.33,0,[FAST MODE - HIGH CONF],126.75,right
1043,person,0.659,24.4,0,[FAST MODE - HIGH CONF],164.61,right
1044,person,0.677,23.61,0,[FAST MODE - HIGH CONF],146.01,right
1045,person,0.297,23.72,0,[FAST MODE - HIGH CONF],430.58,right
1046,person,0.645,22.61,0,[FAST MODE - HIGH CONF],182.16,right
1047,person,0.667,22.55,0,[FAST MODE - HIGH CONF],162.05,right
1048,person,0.291,26.81,0,[FAST MODE - HIGH CONF],158.34,left
1049,backpack,0.327,10.95,0,[FAST MODE - HIGH CONF],147.93,right
1050,person,0.601,22.05,0,[FAST MODE - HIGH CONF],157.55,right
1051,person,0.273,20.83,0,[FAST MODE - HIGH CONF],141.83,right
1052,person,0.652,22.38,0,[FAST MODE - HIGH CONF],131.79,right
1053,person,0.424,27.57,0,[FAST MODE - HIGH CONF],128.26,left
1054,person,0.305,27.65,0,[FAST MODE - HIGH CONF],155.84,left
1055,person,0.707,22.35,0,[FAST MODE - HIGH CONF],132.14,right
1056,person,0.699,21.47,0,[FAST MODE - HIGH CONF],130.62,right
1057,person,0.722,20.38,0,[FAST MODE - HIGH CONF],126.55,right
1058,person,0.603,20.41,0,[FAST MODE - HIGH CONF],125.4,right
1059,person,0.58,22.31,0,[FAST MODE - HIGH CONF],133.09,right
1060,person,0.364,22.59,0,[FAST MODE - HIGH CONF],155.32,right
1061,person,0.519,26.71,0,[FAST MODE - HIGH CONF],127.35,left
1062,person,0.292,27.11,0,[FAST MODE - HIGH CONF],126.33,left
1063,person,0.283,27.35,0,[FAST MODE - HIGH CONF],149.19,left
1064,potted plant,0.252,16.94,0,[FAST MODE - HIGH CONF],138.01,right
1065,person,0.299,26.58,0,[FAST MODE - HIGH CONF],130.37,left
1066,potted plant,0.302,15.55,0,[FAST MODE - HIGH CONF],131.77,right
1067,potted plant,0.256,16.39,0,[FAST MODE - HIGH CONF],138.44,right
1068,potted plant,0.263,26.87,0,[FAST MODE - HIGH CONF],143.25,left
1069,person,0.273,25.59,0,[FAST MODE - HIGH CONF],142.57,left
1070,person,0.894,14.48,0,[FAST MODE - HIGH CONF],149.66,right
1071,person,0.9,14.25,0,[FAST MODE - HIGH CONF],130.91,right
1072,person,0.891,13.87,0,[FAST MODE - HIGH CONF],145.06,right
1073,person,0.87,12.42,0,[FAST MODE - HIGH CONF],162.98,right
1074,person,0.883,10.14,0,[FAST MODE - HIGH CONF],161.5,right
1075,person,0.267,25.83,0,[FAST MODE - HIGH CONF],148.34,left
1076,potted plant,0.268,12.52,0,[FAST MODE - HIGH CONF],127.23,right
1077,person,0.288,26.21,0,[FAST MODE - HIGH CONF],142.35,left
1078,person,0.865,8.74,0,[FAST MODE - TOO CLOSE],163.33,right
1079,person,0.844,9.96,0,[FAST MODE - TOO CLOSE],168.17,right
1080,bench,0.271,24.19,0,[FAST MODE - HIGH CONF],162.27,left
1081,bench,0.256,24.82,0,[FAST MODE - HIGH CONF],132.51,left
1082,person,0.581,18.59,0,[FAST MODE - HIGH CONF],134.03,right
1083,person,0.252,25.28,0,[FAST MODE - HIGH CONF],159.36,left
1084,person,0.383,23.41,0,[FAST MODE - HIGH CONF],161.64,right
1085,person,0.332,26.47,0,[FAST MODE - HIGH CONF],148.65,left
1086,person,0.27,25.58,0,[FAST MODE - HIGH CONF],142.36,left
1087,person,0.916,10.96,0,[FAST MODE - HIGH CONF],156.6,right
1088,person,0.905,8.82,0,[FAST MODE - TOO CLOSE],138.94,right
1089,person,0.899,9.82,0,[FAST MODE - TOO CLOSE],135.7,right
1090,person,0.903,8.69,0,[FAST MODE - TOO CLOSE],101.53,right
1091,person,0.892,11.86,0,[FAST MODE - HIGH CONF],150.08,right
1092,person,0.881,9.64,0,[FAST MODE - TOO CLOSE],155.82,right
1093,person,0.886,10.41,0,[FAST MODE - HIGH CONF],153.99,right
1094,person,0.268,26.49,0,[FAST MODE - HIGH CONF],161.26,left
1095,person,0.876,10.23,0,[FAST MODE - HIGH CONF],132.16,right
1096,person,0.282,26.35,0,[FAST MODE - HIGH CONF],136.89,left
1097,person,0.912,9.78,0,[FAST MODE - TOO CLOSE],166.37,right
1098,person,0.915,9.91,0,[FAST MODE - TOO CLOSE],124.25,right
1099,person,0.301,26.73,0,[FAST MODE - HIGH CONF],142.61,left
1100,bench,0.333,23.95,0,[FAST MODE - HIGH CONF],159.05,left
1101,person,0.251,26.54,0,[FAST MODE - HIGH CONF],134.99,left
1102,person,0.85,11.91,0,[FAST MODE - HIGH CONF],142.91,right
1103,person,0.856,13.11,0,[FAST MODE - HIGH CONF],149.0,right
1104,person,0.818,12.69,0,[FAST MODE - HIGH CONF],154.2,right
1105,person,0.32,26.21,0,[FAST MODE - HIGH CONF],149.21,left
1106,skateboard,0.255,9.31,0,[FAST MODE - TOO CLOSE],213.39,right
1107,potted plant,0.254,26.46,0,[FAST MODE - HIGH CONF],156.01,left
1108,person,0.265,25.99,0,[FAST MODE - HIGH CONF],150.49,left
1109,bench,0.256,24.8,0,[FAST MODE - HIGH CONF],177.95,left
1110,bench,0.352,19.09,0,[FAST MODE - HIGH CONF],175.44,right
1111,person,0.259,25.99,0,[FAST MODE - HIGH CONF],162.01,left
1112,person,0.256,25.05,0,[FAST MODE - HIGH CONF],156.49,left
1113,person,0.26,25.01,0,[FAST MODE - HIGH CONF],175.08,left
1114,person,0.259,25.55,0,[FAST MODE - HIGH CONF],154.89,left
1115,person,0.256,25.27,0,[FAST MODE - HIGH CONF],158.89,left
1116,person,0.269,24.88,0,[FAST MODE - HIGH CONF],150.6,left
1117,umbrella,0.264,28.9,0,[FAST MODE - HIGH CONF],146.47,left
1118,umbrella,0.256,28.72,0,[FAST MODE - HIGH CONF],163.19,left
1119,potted plant,0.38,9.27,0,[FAST MODE - TOO CLOSE],168.83,right
1120,person,0.474,25.93,0,[FAST MODE - HIGH CONF],159.67,left
1121,person,0.253,25.73,0,[FAST MODE - HIGH CONF],191.32,left
1122,person,0.255,25.77,0,[FAST MODE - HIGH CONF],149.95,left
1123,bench,0.29,18.19,0,[FAST MODE - HIGH CONF],150.93,right
1124,chair,0.328,18.83,0,[FAST MODE - HIGH CONF],148.5,right
1125,chair,0.302,20.63,0,[FAST MODE - HIGH CONF],148.8,right
1126,umbrella,0.266,29.31,0,[FAST MODE - HIGH CONF],151.89,left
1127,person,0.278,25.9,0,[FAST MODE - HIGH CONF],171.1,left
1128,potted plant,0.296,9.52,0,[FAST MODE - TOO CLOSE],140.3,right
1129,bench,0.264,24.8,0,[FAST MODE - HIGH CONF],155.65,left
1130,potted plant,0.257,26.18,0,[FAST MODE - HIGH CONF],148.33,left
1131,potted plant,0.273,26.78,0,[FAST MODE - HIGH CONF],152.97,left
1132,bench,0.305,27.15,0,[FAST MODE - HIGH CONF],151.37,left
1133,potted plant,0.263,10.63,0,[FAST MODE - HIGH CONF],149.64,right
1134,bench,0.287,26.08,0,[FAST MODE - HIGH CONF],163.83,left
