stamp_sec,x,y,z,yolo_conf,detected_classes,status,vlm_response,latency_ms,vlm_usage_ratio
1771007458,-0.15830670297145844,-0.6987460851669312,0.3023834824562073,0.8059,chair,YOLO_ONLY,N/A,0.0,0.0085
1771007459,-0.1582750827074051,-0.6985991597175598,0.3023630380630493,0.7489,chair,YOLO_ONLY,N/A,0.0,0.0084
1771007459,-0.15789887309074402,-0.6986874938011169,0.3023713529109955,0.7766,chair,YOLO_ONLY,N/A,0.0,0.0083
1771007459,-0.15763668715953827,-0.6987351775169373,0.30237874388694763,0.7378,chair,YOLO_ONLY,N/A,0.0,0.0083
1771007459,-0.15752622485160828,-0.69876629114151,0.3023693263530731,0.7888,chair,YOLO_ONLY,N/A,0.0,0.0082
1771007459,-0.1574840098619461,-0.6987509727478027,0.3023814558982849,0.8036,chair,YOLO_ONLY,N/A,0.0,0.0081
1771007459,-0.1574377566576004,-0.698773205280304,0.3023848235607147,0.7760,chair,YOLO_ONLY,N/A,0.0,0.0081
1771007459,-0.15730375051498413,-0.6987824440002441,0.30237412452697754,0.7636,chair,YOLO_ONLY,N/A,0.0,0.0080
1771007459,-0.15719713270664215,-0.698725700378418,0.30237337946891785,0.7527,chair,YOLO_ONLY,N/A,0.0,0.0079
1771007459,-0.1571642905473709,-0.6987287998199463,0.3023548722267151,0.8340,chair,YOLO_ONLY,N/A,0.0,0.0079
1771007459,-0.1570436954498291,-0.6987920999526978,0.30237627029418945,0.7748,chair,YOLO_ONLY,N/A,0.0,0.0078
1771007459,-0.1568933129310608,-0.6986640691757202,0.3023569583892822,0.7681,chair,YOLO_ONLY,N/A,0.0,0.0078
1771007459,-0.1568201333284378,-0.6986052989959717,0.3023656904697418,0.7870,chair,YOLO_ONLY,N/A,0.0,0.0077
1771007460,-0.15669667720794678,-0.6986724734306335,0.3023514747619629,0.7835,chair,YOLO_ONLY,N/A,0.0,0.0076
1771007460,-0.15668180584907532,-0.6987106204032898,0.30235642194747925,0.8219,chair,YOLO_ONLY,N/A,0.0,0.0076
1771007460,-0.15661804378032684,-0.6987282633781433,0.3023572266101837,0.6944,chair,YOLO_ONLY,N/A,0.0,0.0075
1771007460,-0.15648184716701508,-0.6986611485481262,0.3023582696914673,0.7679,chair,YOLO_ONLY,N/A,0.0,0.0075
1771007460,-0.15641620755195618,-0.6986119151115417,0.30236029624938965,0.7609,chair,YOLO_ONLY,N/A,0.0,0.0074
1771007460,-0.15642066299915314,-0.6985109448432922,0.3023529350757599,0.7854,chair,YOLO_ONLY,N/A,0.0,0.0074
1771007460,-0.1563206911087036,-0.6985763311386108,0.30238327383995056,0.7934,chair,YOLO_ONLY,N/A,0.0,0.0073
1771007460,-0.15614698827266693,-0.6986121535301208,0.3023644685745239,0.7530,chair,YOLO_ONLY,N/A,0.0,0.0072
1771007460,-0.1559647172689438,-0.6986676454544067,0.3023774325847626,0.7440,chair,YOLO_ONLY,N/A,0.0,0.0072
1771007461,-0.15584854781627655,-0.6986626982688904,0.30237632989883423,0.8097,chair,YOLO_ONLY,N/A,0.0,0.0071
1771007461,-0.15559114515781403,-0.6986657977104187,0.30237752199172974,0.7765,chair,YOLO_ONLY,N/A,0.0,0.0071
1771007461,-0.15546727180480957,-0.6986602544784546,0.3023568093776703,0.7700,chair,YOLO_ONLY,N/A,0.0,0.0070
1771007461,-0.1552688330411911,-0.6986138224601746,0.30237963795661926,0.7170,chair,YOLO_ONLY,N/A,0.0,0.0070
1771007461,-0.15511032938957214,-0.6984997987747192,0.3023773729801178,0.7116,chair,YOLO_ONLY,N/A,0.0,0.0069
1771007461,-0.15447595715522766,-0.6986101269721985,0.30238422751426697,0.7919,chair,YOLO_ONLY,N/A,0.0,0.0069
1771007462,-0.15424419939517975,-0.6985480785369873,0.3023523688316345,0.7781,chair,YOLO_ONLY,N/A,0.0,0.0068
1771007462,-0.15403585135936737,-0.698529839515686,0.30237680673599243,0.7225,chair,YOLO_ONLY,N/A,0.0,0.0068
1771007462,-0.15401042997837067,-0.6985040307044983,0.3023906946182251,0.7619,chair,YOLO_ONLY,N/A,0.0,0.0068
1771007462,-0.15381166338920593,-0.6984922885894775,0.3023702800273895,0.7643,chair,YOLO_ONLY,N/A,0.0,0.0067
1771007462,-0.15361495316028595,-0.6984754204750061,0.302365779876709,0.7621,chair,YOLO_ONLY,N/A,0.0,0.0067
1771007462,-0.15346156060695648,-0.6984474658966064,0.3023713231086731,0.7419,chair,YOLO_ONLY,N/A,0.0,0.0066
1771007463,-0.15320584177970886,-0.6984456181526184,0.30237966775894165,0.7867,chair,YOLO_ONLY,N/A,0.0,0.0066
1771007463,-0.15315759181976318,-0.6984548568725586,0.3023691475391388,0.7990,chair,YOLO_ONLY,N/A,0.0,0.0065
1771007463,-0.15300609171390533,-0.6983563899993896,0.3023708760738373,0.7856,chair,YOLO_ONLY,N/A,0.0,0.0065
1771007463,-0.1528078317642212,-0.6983159780502319,0.3023670017719269,0.7730,chair,YOLO_ONLY,N/A,0.0,0.0065
1771007463,-0.1526966094970703,-0.6983914971351624,0.30237141251564026,0.7717,chair,YOLO_ONLY,N/A,0.0,0.0064
1771007463,-0.15262621641159058,-0.6983692049980164,0.30238446593284607,0.7947,chair,YOLO_ONLY,N/A,0.0,0.0064
1771007464,-0.15243802964687347,-0.698322057723999,0.3023778796195984,0.7914,chair,YOLO_ONLY,N/A,0.0,0.0063
1771007464,-0.15224818885326385,-0.6983503103256226,0.3023608326911926,0.7172,chair,YOLO_ONLY,N/A,0.0,0.0063
1771007464,-0.15153060853481293,-0.6985158324241638,0.3023676574230194,0.7912,chair,YOLO_ONLY,N/A,0.0,0.0063
1771007464,-0.15129594504833221,-0.6986263394355774,0.302376925945282,0.7097,chair,YOLO_ONLY,N/A,0.0,0.0062
1771007464,-0.15116654336452484,-0.6985073685646057,0.3023911714553833,0.7764,chair,YOLO_ONLY,N/A,0.0,0.0062
1771007464,-0.15099315345287323,-0.698559582233429,0.30237624049186707,0.7839,chair,YOLO_ONLY,N/A,0.0,0.0061
1771007465,-0.15071648359298706,-0.6986013054847717,0.3023901581764221,0.7306,chair,YOLO_ONLY,N/A,0.0,0.0061
1771007465,-0.15059185028076172,-0.6985293626785278,0.3023779094219208,0.7686,chair,YOLO_ONLY,N/A,0.0,0.0061
1771007465,-0.15039224922657013,-0.6984733939170837,0.30238449573516846,0.7662,chair,YOLO_ONLY,N/A,0.0,0.0060
